Jan  4 2017 05:22:57.129266000 UTC,1483507377,103,80.66.7.129,server-19000002.example.int,0x00000001,1,0,0x00001780,2.5122368742899485E-7,2721092
Jan  4 2017 02:33:59.383549000 UTC,1483497239,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050345
Jan  4 2017 02:33:59.941598000 UTC,1483497239,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050346
Jan  4 2017 02:34:00.380769000 UTC,1483497240,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050347
Jan  4 2017 02:34:00.515455000 UTC,1483497240,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050348
Jan  4 2017 02:34:00.941585000 UTC,1483497240,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050349
Jan  4 2017 02:34:01.303048000 UTC,1483497241,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050350
Jan  4 2017 02:34:01.511238000 UTC,1483497241,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050351
Jan  4 2017 02:34:02.307396000 UTC,1483497242,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050352
Jan  4 2017 02:34:02.384058000 UTC,1483497242,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050353
Jan  4 2017 02:34:02.941532000 UTC,1483497242,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050354
Jan  4 2017 02:32:25.331402000 UTC,1483497145,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050355
Jan  4 2017 02:32:25.373989000 UTC,1483497145,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050356
Jan  4 2017 02:32:26.374089000 UTC,1483497146,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050357
Jan  4 2017 02:32:26.939167000 UTC,1483497146,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050358
Jan  4 2017 02:32:27.297239000 UTC,1483497147,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050359
Jan  4 2017 02:32:27.331824000 UTC,1483497147,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050360
Jan  4 2017 02:32:27.373874000 UTC,1483497147,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050361
Jan  4 2017 02:32:28.334849000 UTC,1483497148,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050362
Jan  4 2017 02:32:28.373923000 UTC,1483497148,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050363
Jan  4 2017 02:32:29.338611000 UTC,1483497149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050364
Jan  4 2017 02:32:29.374950000 UTC,1483497149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050365
Jan  4 2017 02:32:29.501572000 UTC,1483497149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050366
Jan  4 2017 02:32:29.937547000 UTC,1483497149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050367
Jan  4 2017 02:32:30.296053000 UTC,1483497150,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050368
Jan  4 2017 02:32:30.336535000 UTC,1483497150,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050369
Jan  4 2017 02:32:30.504527000 UTC,1483497150,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050370
Jan  4 2017 02:32:31.337670000 UTC,1483497151,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050371
Jan  4 2017 02:32:31.507696000 UTC,1483497151,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050372
Jan  4 2017 02:32:31.937075000 UTC,1483497151,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050373
Jan  4 2017 02:32:32.293751000 UTC,1483497152,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050374
Jan  4 2017 02:32:32.336469000 UTC,1483497152,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050375
Jan  4 2017 02:32:32.504491000 UTC,1483497152,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050376
Jan  4 2017 02:32:33.378208000 UTC,1483497153,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050377
Jan  4 2017 02:32:33.502727000 UTC,1483497153,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050378
Jan  4 2017 02:32:33.937140000 UTC,1483497153,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050379
Jan  4 2017 02:32:34.298625000 UTC,1483497154,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050380
Jan  4 2017 02:32:34.503912000 UTC,1483497154,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050381
Jan  4 2017 02:32:35.292880000 UTC,1483497155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050382
Jan  4 2017 02:32:35.335396000 UTC,1483497155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050383
Jan  4 2017 02:32:35.372592000 UTC,1483497155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050384
Jan  4 2017 02:32:35.934920000 UTC,1483497155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050385
Jan  4 2017 02:32:36.376040000 UTC,1483497156,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050386
Jan  4 2017 02:32:37.297942000 UTC,1483497157,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050387
Jan  4 2017 02:32:37.339632000 UTC,1483497157,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050388
Jan  4 2017 02:32:37.375642000 UTC,1483497157,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050389
Jan  4 2017 02:32:37.509147000 UTC,1483497157,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050390
Jan  4 2017 02:32:38.936708000 UTC,1483497158,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050391
Jan  4 2017 02:32:39.298547000 UTC,1483497159,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050392
Jan  4 2017 02:32:39.507617000 UTC,1483497159,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050393
Jan  4 2017 02:32:40.337550000 UTC,1483497160,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050394
Jan  4 2017 02:32:40.946298000 UTC,1483497160,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050395
Jan  4 2017 02:32:41.294466000 UTC,1483497161,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050396
Jan  4 2017 02:32:41.335315000 UTC,1483497161,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050397
Jan  4 2017 02:32:41.373654000 UTC,1483497161,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050398
Jan  4 2017 02:32:41.935128000 UTC,1483497161,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050399
Jan  4 2017 02:32:42.341418000 UTC,1483497162,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050400
Jan  4 2017 02:32:42.503950000 UTC,1483497162,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050401
Jan  4 2017 02:32:42.939511000 UTC,1483497162,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050402
Jan  4 2017 02:32:43.334952000 UTC,1483497163,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050403
Jan  4 2017 02:32:43.374530000 UTC,1483497163,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050404
Jan  4 2017 02:32:44.296549000 UTC,1483497164,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050405
Jan  4 2017 02:32:44.508347000 UTC,1483497164,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050406
Jan  4 2017 02:32:44.940021000 UTC,1483497164,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050407
Jan  4 2017 02:32:45.298011000 UTC,1483497165,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050408
Jan  4 2017 02:32:45.939338000 UTC,1483497165,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050409
Jan  4 2017 02:32:47.294407000 UTC,1483497167,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050410
Jan  4 2017 02:32:47.371984000 UTC,1483497167,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050411
Jan  4 2017 02:32:48.334992000 UTC,1483497168,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050412
Jan  4 2017 02:32:48.503303000 UTC,1483497168,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050413
Jan  4 2017 02:32:49.341045000 UTC,1483497169,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050414
Jan  4 2017 02:49:39.581147000 UTC,1483498179,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050415
Jan  4 2017 02:49:39.662061000 UTC,1483498179,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050416
Jan  4 2017 02:49:40.432074000 UTC,1483498180,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050417
Jan  4 2017 02:49:40.540406000 UTC,1483498180,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050418
Jan  4 2017 02:49:40.584782000 UTC,1483498180,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050419
Jan  4 2017 02:49:42.581515000 UTC,1483498182,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050420
Jan  4 2017 02:49:42.662790000 UTC,1483498182,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050421
Jan  4 2017 02:49:43.101898000 UTC,1483498183,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050422
Jan  4 2017 02:49:43.539449000 UTC,1483498183,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050423
Jan  4 2017 02:49:43.579463000 UTC,1483498183,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050424
Jan  4 2017 02:49:44.105706000 UTC,1483498184,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050425
Jan  4 2017 02:49:44.434087000 UTC,1483498184,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050426
Jan  4 2017 02:49:44.583212000 UTC,1483498184,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050427
Jan  4 2017 02:49:45.663287000 UTC,1483498185,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050428
Jan  4 2017 02:49:46.431824000 UTC,1483498186,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050429
Jan  4 2017 02:49:46.539833000 UTC,1483498186,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050430
Jan  4 2017 02:49:46.664278000 UTC,1483498186,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050431
Jan  4 2017 02:49:47.103327000 UTC,1483498187,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050432
Jan  4 2017 02:49:47.431986000 UTC,1483498187,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050433
Jan  4 2017 02:49:47.546322000 UTC,1483498187,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050434
Jan  4 2017 02:49:47.583786000 UTC,1483498187,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050435
Jan  4 2017 02:49:47.665352000 UTC,1483498187,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050436
Jan  4 2017 02:49:48.433995000 UTC,1483498188,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050437
Jan  4 2017 02:49:48.539625000 UTC,1483498188,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050438
Jan  4 2017 02:49:48.664173000 UTC,1483498188,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050439
Jan  4 2017 02:49:49.545810000 UTC,1483498189,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050440
Jan  4 2017 02:49:49.667581000 UTC,1483498189,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050441
Jan  4 2017 02:49:50.542823000 UTC,1483498190,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050442
Jan  4 2017 02:49:50.662538000 UTC,1483498190,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050443
Jan  4 2017 02:49:51.105909000 UTC,1483498191,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050444
Jan  4 2017 02:49:51.435327000 UTC,1483498191,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050445
Jan  4 2017 02:49:52.103053000 UTC,1483498192,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050446
Jan  4 2017 02:49:52.434867000 UTC,1483498192,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050447
Jan  4 2017 02:49:52.543451000 UTC,1483498192,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050448
Jan  4 2017 02:49:52.589766000 UTC,1483498192,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050449
Jan  4 2017 02:49:53.106210000 UTC,1483498193,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050450
Jan  4 2017 02:49:53.432766000 UTC,1483498193,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050451
Jan  4 2017 02:49:53.552506000 UTC,1483498193,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050452
Jan  4 2017 02:49:54.108107000 UTC,1483498194,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050453
Jan  4 2017 02:49:55.104362000 UTC,1483498195,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050454
Jan  4 2017 02:49:55.589161000 UTC,1483498195,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050455
Jan  4 2017 02:49:55.665568000 UTC,1483498195,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050456
Jan  4 2017 02:49:56.106238000 UTC,1483498196,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050457
Jan  4 2017 02:49:56.434729000 UTC,1483498196,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050458
Jan  4 2017 02:49:56.591467000 UTC,1483498196,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050459
Jan  4 2017 02:49:57.546645000 UTC,1483498197,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050460
Jan  4 2017 02:49:57.591071000 UTC,1483498197,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050461
Jan  4 2017 02:49:58.105735000 UTC,1483498198,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050462
Jan  4 2017 02:49:58.591549000 UTC,1483498198,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050463
Jan  4 2017 02:49:58.667309000 UTC,1483498198,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050464
Jan  4 2017 02:49:59.589076000 UTC,1483498199,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050465
Jan  4 2017 02:49:59.664776000 UTC,1483498199,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050466
Jan  4 2017 02:50:00.102506000 UTC,1483498200,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050467
Jan  4 2017 02:50:00.436458000 UTC,1483498200,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050468
Jan  4 2017 02:50:00.669977000 UTC,1483498200,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050469
Jan  4 2017 02:46:49.493413000 UTC,1483498009,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050470
Jan  4 2017 02:46:49.564635000 UTC,1483498009,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050471
Jan  4 2017 02:46:49.636581000 UTC,1483498009,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050472
Jan  4 2017 02:46:50.068744000 UTC,1483498010,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050473
Jan  4 2017 02:46:50.404015000 UTC,1483498010,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050474
Jan  4 2017 02:46:50.491241000 UTC,1483498010,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050475
Jan  4 2017 02:46:50.558986000 UTC,1483498010,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050476
Jan  4 2017 02:46:51.559698000 UTC,1483498011,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050477
Jan  4 2017 02:46:52.403261000 UTC,1483498012,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050478
Jan  4 2017 02:46:52.562406000 UTC,1483498012,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050479
Jan  4 2017 02:46:52.634657000 UTC,1483498012,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050480
Jan  4 2017 02:46:53.637314000 UTC,1483498013,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050481
Jan  4 2017 02:46:54.072686000 UTC,1483498014,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050482
Jan  4 2017 02:46:54.403312000 UTC,1483498014,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050483
Jan  4 2017 02:46:54.501027000 UTC,1483498014,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050484
Jan  4 2017 02:46:55.562693000 UTC,1483498015,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050485
Jan  4 2017 02:46:56.070874000 UTC,1483498016,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050486
Jan  4 2017 02:46:56.499061000 UTC,1483498016,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050487
Jan  4 2017 02:46:56.560977000 UTC,1483498016,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050488
Jan  4 2017 02:46:56.635753000 UTC,1483498016,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050489
Jan  4 2017 02:46:57.071538000 UTC,1483498017,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050490
Jan  4 2017 02:46:57.506584000 UTC,1483498017,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050491
Jan  4 2017 02:46:57.562192000 UTC,1483498017,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050492
Jan  4 2017 02:46:57.636220000 UTC,1483498017,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050493
Jan  4 2017 02:46:58.404254000 UTC,1483498018,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050494
Jan  4 2017 02:46:58.498441000 UTC,1483498018,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050495
Jan  4 2017 02:46:58.635021000 UTC,1483498018,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050496
Jan  4 2017 02:46:59.069169000 UTC,1483498019,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050497
Jan  4 2017 02:46:59.567151000 UTC,1483498019,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050498
Jan  4 2017 02:47:00.560793000 UTC,1483498020,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050499
Jan  4 2017 02:47:00.639790000 UTC,1483498020,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050500
Jan  4 2017 02:47:01.076709000 UTC,1483498021,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050501
Jan  4 2017 02:47:01.513921000 UTC,1483498021,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050502
Jan  4 2017 02:47:01.641908000 UTC,1483498021,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050503
Jan  4 2017 02:47:02.076869000 UTC,1483498022,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050504
Jan  4 2017 02:47:02.404549000 UTC,1483498022,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050505
Jan  4 2017 02:47:02.562801000 UTC,1483498022,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050506
Jan  4 2017 02:47:02.636894000 UTC,1483498022,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050507
Jan  4 2017 02:47:03.506653000 UTC,1483498023,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050508
Jan  4 2017 02:47:03.637881000 UTC,1483498023,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050509
Jan  4 2017 02:47:04.404015000 UTC,1483498024,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050510
Jan  4 2017 02:47:04.637036000 UTC,1483498024,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050511
Jan  4 2017 02:47:06.079497000 UTC,1483498026,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050512
Jan  4 2017 02:47:06.402418000 UTC,1483498026,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050513
Jan  4 2017 02:47:06.514057000 UTC,1483498026,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050514
Jan  4 2017 02:47:06.561555000 UTC,1483498026,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050515
Jan  4 2017 02:47:07.088643000 UTC,1483498027,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050516
Jan  4 2017 02:47:07.559554000 UTC,1483498027,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050517
Jan  4 2017 02:47:08.401966000 UTC,1483498028,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050518
Jan  4 2017 02:47:08.508743000 UTC,1483498028,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050519
Jan  4 2017 02:47:08.637420000 UTC,1483498028,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050520
Jan  4 2017 02:47:09.506244000 UTC,1483498029,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050521
Jan  4 2017 02:47:09.563328000 UTC,1483498029,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050522
Jan  4 2017 02:47:09.640301000 UTC,1483498029,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050523
Jan  4 2017 02:47:10.402189000 UTC,1483498030,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050524
Jan  4 2017 02:47:10.508642000 UTC,1483498030,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050525
Jan  4 2017 02:47:10.637516000 UTC,1483498030,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050526
Jan  4 2017 02:47:11.078748000 UTC,1483498031,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050527
Jan  4 2017 02:47:11.403984000 UTC,1483498031,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050528
Jan  4 2017 02:47:11.514810000 UTC,1483498031,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06467496200530098,172050529
